标题,标题链接,头像,user-detail__name,totalStarIcon1,resource_date
挺多地方都不能进去的，只能在外面走走，去的时候大钟苑那边在施工，围着不能进去，但是门票是包含大钟苑了…感觉有点亏吧…,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161192276.html,https://dimg04.c-ctrip.com/images/Z80g0w000000kd5ep8203_C_180_180.jpg,lmcha,3分,2019/9/28
寺还是那个寺，人已不是那些人，物质了,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160592706.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,E00****79,5分,2019/8/25
很小的寺庙，因为张继的诗歌＂姑苏城外寒山寺，夜半钟声到客船”而出名。因此让此地有了历史与文化双重的内涵。可以去看看。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160357942.html,https://dimg04.c-ctrip.com/images/t1/headphoto/724/518/802/e201a429d7a54f72ade0df32a3d59b2f_C_180_180.jpg,M32****4675,4分,2019/8/14
恰逢暑假，人很多，但有幸碰到一位当地讲解员，讲解的很不错。可惜的是有部分景区修缮中，还有排队进园的秩序维持的不太好。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160003852.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,小兵1176,5分,2019/7/30
景区正在维修，大钟苑也关着，只是看塔，寺内钟围起敲钟收费，无任何乐趣可言。过去到寺内闲散气氛被浓浓的商业搞没了，且枫桥风景区也在维修，无任何预告，非常失望。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/158924157.html,https://dimg04.c-ctrip.com/images/t1/headphoto/057/777/943/0b93f8268d5546308915f4f9fcaa9483_C_180_180.jpg,_FL2****3866,5分,2019/5/23
五一假期人太多了，人山人海。风景还是不错的。就是下次要避开节假日再去！苏州园林的佳作，到哪里都是小桥流水人家的美景！,https://gs.ctrip.com/html5/you/comment/detail/3765/11/158718392.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g1/M04/5A/64/CghzflUKce2ATaqzAADcuyxk7TE528_C_180_180.jpg,sha****eng,5分,2019/5/7
清静之地，钟声悠远，让参观者心神气定,https://gs.ctrip.com/html5/you/comment/detail/3765/11/158608522.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g4/M04/40/5C/CggYHFX3fAeASW6rAACkUZpcPyQ516_C_180_180.jpg,游走在地平线的人,5分,2019/5/1
人少安靜挺不錯,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164333996.html,https://dimg04.c-ctrip.com/images/Z80phk124ekaqeqhc4958_C_180_180.jpg,Annie吟吟,5分,2020/9/4
讲解服务没用到,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164213175.html,https://dimg04.c-ctrip.com/images/t1/headphoto/724/518/802/e201a429d7a54f72ade0df32a3d59b2f_C_180_180.jpg,M58****690,5分,2020/8/23
到苏州必须打卡地点，对于了解苏州的文化、历史都有很好的帮助，让我深深感动的一点就是:景区里面的服务员竟然全都是志愿者！最好是在寒山寺每年新年祈福的时候去！,https://gs.ctrip.com/html5/you/comment/detail/3765/11/162393932.html,https://dimg04.c-ctrip.com/images/t1/headphoto/491/056/464/eb3c7472323e4c3598f58ffa8a6fce99_C_180_180.jpg,_WeCh****922721,5分,2019/12/24
终于去了诗中的寒山寺，除了人多就没什么缺点了。以后有机会找个人少的时间去。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161548220.html,https://dimg04.c-ctrip.com/images/Z80d1c000001d1yuh0D7D_C_180_180.jpg,M15****485,5分,2019/10/14
钟声值得一听，寺庙总体较小，但禅意很足。值得一去，喜欢佛学的人这里值得一去,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161217051.html,https://dimg04.c-ctrip.com/images/t1/headphoto/441/333/730/ffac788ed0594b848a0771564fe6a2ee_C_180_180.jpg,M30****8015,5分,2019/9/30
景区不大，还有一部分围起来了，不让进，显然和门票价格不符，要加强管理，一味收钱也不合适，让游客满意才是质量的保证。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161180374.html,https://dimg04.c-ctrip.com/images/t1/headphoto/685/724/771/3cd584c18f744104b47d3f3d075d10e3_C_180_180.jpg,232****819,4分,2019/9/27
寺庙本身并不大，从路口到出口不到10分钟就能走完。最重要的还是了解寒山寺的典故，建议还是跟着导游游览体验更佳。一定记得跟大师真迹的“枫桥夜泊”碑刻合影哦。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161155220.html,https://dimg04.c-ctrip.com/images/Z807170000011p5x2437B_C_180_180.jpg,瓦伦西亚省乔丹,5分,2019/9/26
讲解得还算详细，边听边走，还不错。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160389826.html,https://dimg04.c-ctrip.com/images/Z80b0700000022e764A71_C_180_180.jpg,lswangping,4分,2019/8/15
如果不是对佛学特别感兴趣，可能十分钟就走完了。粉色和黄色的相间非常容易拍出好看的照片，但是有些地方人有点多很难拍~,https://gs.ctrip.com/html5/you/comment/detail/3765/11/159682832.html,https://dimg04.c-ctrip.com/images/Z80l160000010g0yw102B_C_180_180.jpg,别廖佐夫斯基术赤,3分,2019/7/10
方便、快捷，一直以来都是携程下单。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/159640807.html,https://dimg04.c-ctrip.com/images/Z80u0p000000fxqitCBE6_C_180_180.jpg,和阳光一同旅行,5分,2019/7/8
古庙更衬托出苏州这座古城的悠久。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163504633.html,https://dimg04.c-ctrip.com/images/t1/headphoto/397/132/243/542067aa29904ae9aca7e88f43eaeb6f_C_180_180.jpg,M23****5834,4分,2020/5/23
姑苏城外寒山寺，手机坏了，没图了,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163354860.html,https://dimg04.c-ctrip.com/images/t1/headphoto/882/320/089/158cae5ddb6143c0b6ae18523614cf08_C_180_180.jpg,M34****1737,5分,2020/5/2
整体还是不错的，带着孩子可以溜溜,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163236151.html,https://dimg04.c-ctrip.com/images/t1/headphoto/903/173/918/eb4b7bea9720440dac09eab89328ab00_C_180_180.jpg,南街村凯里,5分,2020/4/14
唐代贞观年间，当时高僧寒山、希迁创立了寒山寺，寒山寺属于禅宗中的临济宗。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/162983379.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,阿鲁卡68,5分,2020/3/10
小时候都学过姑苏城外寒山寺，夜半钟声到客船，这次到了苏州去了著名的寒山寺,https://gs.ctrip.com/html5/you/comment/detail/3765/11/162648654.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,M17****367,5分,2020/1/15
清静，古典，为诗而来，不虚此行。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/162155568.html,https://dimg04.c-ctrip.com/images/t1/headphoto/293/406/308/22631089f44a497495c005fce85f6a6f_C_180_180.jpg,M23****0907,4分,2019/11/30
姑苏城外寒山寺，夜半钟声到客船。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161948542.html,https://dimg04.c-ctrip.com/images/zc0l170000011e3741A91_C_180_180.jpg,RUb_y,5分,2019/11/12
和室友一起来玩的，可以直接刷身份证，香火旺盛，和朋友一同玩耍，还是很有意思的，推荐大家导播，有讲解才知道哪些讲究,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161252329.html,https://dimg04.c-ctrip.com/images/t1/headphoto/424/398/503/0386f569fd0d4b488ff41b64bbc5743b_C_180_180.jpg,M23****4914,5分,2019/10/2
下午，下雨?，和老公，不错的体验,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160945038.html,https://dimg04.c-ctrip.com/images/t1/headphoto/646/318/109/a865fe5f5465407d8befd5dc487a8554_C_180_180.jpg,帕尔李清照,5分,2019/9/15
寺内正在进行修缮工程，可看的区域有限～而且，人真不是一般的多…唯有把目光投向无人关注的窗花、屋檐、倒是十分惊喜！,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160794582.html,https://dimg04.c-ctrip.com/images/t1/headphoto/441/333/730/ffac788ed0594b848a0771564fe6a2ee_C_180_180.jpg,M34****0060,3分,2019/9/6
可以看到各代文人政客写的枫桥夜泊，一首诗带火了一个景点。其实景色比较普通，本人去的时候，刚好枫桥景区在装修，只能看看寒山寺，等枫桥景区开放后应该会更好。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160695573.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,雨林布兰卡,4分,2019/8/30
很值得一游，只是忘了多拍几张照片,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160530289.html,https://dimg04.c-ctrip.com/images/t1/headphoto/057/777/943/0b93f8268d5546308915f4f9fcaa9483_C_180_180.jpg,M25****3714,5分,2019/8/22
我觉得寒山寺应该成为苏州之行的必游选项  真的很有感触 寒山拾得的故事源远流长,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160189954.html,https://dimg04.c-ctrip.com/images/Z80b170000011wzjo6F78_C_180_180.jpg,小刘嘉,5分,2019/8/8
姑苏城外寒山寺，夜半钟声到客船。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/158879731.html,https://dimg04.c-ctrip.com/images/Z80u14000000vp9k4027A_C_180_180.jpg,_WeCh****45941,5分,2019/5/20
人太多了，都是人挤人，基本没法单独拍照，都是合影，基本没看到什么和尚。买了门票进去后，又花了5块钱和儿子一起撞了3下钟：姑苏城外寒山寺，夜半钟声到客船。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/158668978.html,https://dimg04.c-ctrip.com/images/Z80f10000000okz9sE46A_C_180_180.jpg,妖妖化蝶,4分,2019/5/4
就很想去诗里面！虽然五一人很多！,https://gs.ctrip.com/html5/you/comment/detail/3765/11/158645671.html,https://dimg04.c-ctrip.com/images/t1/headphoto/207/494/838/fa687736cf3f484480526cfc0eb6c073_C_180_180.jpg,M27****3392,4分,2019/5/3
特别好玩的地方，性价比很高，推荐,https://gs.ctrip.com/html5/you/comment/detail/3765/11/158396089.html,https://dimg04.c-ctrip.com/images/Z80u070000002lbde9AD2_C_180_180.jpg,286****128,5分,2019/4/13
值得推荐，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164357908.html,https://dimg04.c-ctrip.com/images/Z80m0j000000b26tm5CC6_C_180_180.jpg,ychd,5分,2020/9/6
还是不错的,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164284127.html,https://dimg04.c-ctrip.com/images/t1/headphoto/491/056/464/eb3c7472323e4c3598f58ffa8a6fce99_C_180_180.jpg,小小伦伦,5分,2020/8/29
体验很好，有趣好玩，景色不错，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163601391.html,https://dimg04.c-ctrip.com/images/Z80o0x000000l4jsd2438_C_180_180.jpg,boyivan,5分,2020/6/6
游览古寺，吟诵古诗，赏尽美景。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163576316.html,https://dimg04.c-ctrip.com/images/Z80d13000000uzcii75FC_C_180_180.jpg,jxj1965,4分,2020/6/2
体验很好，有趣好玩，值得推荐，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163534828.html,https://dimg04.c-ctrip.com/images/t1/headphoto/685/724/771/3cd584c18f744104b47d3f3d075d10e3_C_180_180.jpg,M26****7048,5分,2020/5/27
景色不错，值得推荐，有趣好玩，,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163480788.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,_CFT01****6161725,5分,2020/5/19
古诗里的故事 让人很想去走走看看,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163104807.html,https://dimg04.c-ctrip.com/images/headphoto/610/463/091/5c129e40b05e4ddd8e0226b0c37e87b0_C_180_180.jpg,Abby223,4分,2020/3/25
寒山寺作为苏州著名旅游打卡点，还是值得一去，这次暑假带着孩子去，天气炎热，游人众多，游玩的兴致大大降低，但寒山寺的气势宏伟，还是给我们留下了深刻印象。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/161272647.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,_ucwe****619203,5分,2019/10/3
姑苏城外寒山寺 夜半钟声到客船，寒山寺的人流量真的很足，跟幼儿园排队队一样，就是没吃饭的地方，不过还是很有特色的,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160971267.html,https://dimg04.c-ctrip.com/images/t1/headphoto/295/828/780/6e6c2151ed65497c850945d5d2b702ae_C_180_180.jpg,M34****450,5分,2019/9/17
寒山寺还不错，不过里面不大，如果对寺院什么没有太大兴趣，可以选择到其他景点比如狮子林留园，或多用时间逛逛山塘街,https://gs.ctrip.com/html5/you/comment/detail/3765/11/159821796.html,https://dimg04.c-ctrip.com/images/fd/headphoto/g3/M01/87/45/CggYGVZxPZOATgYHAADLb5sOyKU143_C_180_180.jpg,M29****390,5分,2019/7/19
也就看个名气吧，姑苏城外寒山寺,https://gs.ctrip.com/html5/you/comment/detail/3765/11/159640327.html,https://dimg04.c-ctrip.com/images/t1/headphoto/258/512/704/6bce7506eecc48f8a4a6d3177e0acf24_C_180_180.jpg,M20****090,5分,2019/7/8
刚好钟楼修葺了，还有景区比较开放，入口很多，没做攻略，容易漏掉景点哦。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/159474804.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,孤独常乐,4分,2019/6/28
1-2小时就可以逛完了，地方不大 ，有好多不同人写枫桥夜泊的诗句的书法，刻在了石板上，看着看着就把它给背了下来，还是时不时的能听到钟声，悦耳，回音不断。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/158585578.html,https://dimg04.c-ctrip.com/images/t1/headphoto/258/512/704/6bce7506eecc48f8a4a6d3177e0acf24_C_180_180.jpg,M32****418,5分,2019/4/29
门票是很方便，但是苏州寒山寺和枫桥夜泊景点也真奇葩，就挨在一起，居然还要再收费。不可思议，难道放在一起收不行？,https://gs.ctrip.com/html5/you/comment/detail/3765/11/158561018.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,139****0446,5分,2019/4/27
寒山寺还是要多了解典故，不然自己冒冒然游览，既费时又看不出门道来。再加上清明节游客增多，人挤人就更没有感觉了。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/158316834.html,https://dimg04.c-ctrip.com/images/Z80711000000r1q38AB9D_C_180_180.jpg,大米2007,5分,2019/4/7
一座寺庙，可能国庆出游客流大，地面不干净人也多里面都是销售一些开光佛串商品的佛没几个地方也不大，图个景色一般，可玩性低，性价比低，体验不佳，名气去的,https://gs.ctrip.com/html5/you/comment/detail/3765/11/164675558.html,https://dimg04.c-ctrip.com/images/Z80710000000puv7f2685_C_180_180.jpg,M27****197,2分,2020/10/6
值得带孩子去看看诗中的寒山寺,https://gs.ctrip.com/html5/you/comment/detail/3765/11/163507864.html,https://dimg04.c-ctrip.com/images/Z80r0r000000gydhjC48B_C_180_180.jpg,夜精灵,5分,2020/5/23
人很多，信佛的可以去挺壮观的,https://gs.ctrip.com/html5/you/comment/detail/3765/11/162593429.html,https://dimg04.c-ctrip.com/images/t1/headphoto/295/828/780/6e6c2151ed65497c850945d5d2b702ae_C_180_180.jpg,M32****1645,5分,2020/1/11
记忆里大学时候来过，但也记不清了。这次带着外公外婆来苏州游玩，大名鼎鼎的寒山寺肯定要来一下。70周岁以上老人不用买票，身份证就可以了。寺内香火很旺。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160902141.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,206****352,4分,2019/9/13
苏州的景点都有一个特点，就是少不了园林的味道，哪怕是一座寺庙。苏州有专门的巴士穿梭在各个景点之间，相当便捷。总体而言，苏州是值得推荐的一座旅游城市。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160740402.html,https://dimg04.c-ctrip.com/images/t1/headphoto/177/080/529/285e9abeede347d9a7c1cc5e1b4c9287_C_180_180.jpg,M22****952,5分,2019/9/2
一个很有历史感的地方，孩子虽然不太懂，但是有一天，当她开始了解历史，她会回忆起曾经去过的这个地方！这种感觉！,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160254707.html,https://dimg04.c-ctrip.com/images/Z80h180000013xc9e3F64_C_180_180.jpg,202****362,5分,2019/8/12
大名鼎鼎的姑苏寒山寺，位于苏州古城西，有旅游公交车到，靠近枫桥景区。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/160020919.html,https://dimg04.c-ctrip.com/images/Z80p180000013uw9yF21F_C_180_180.jpg,逍遥长乐,5分,2019/7/31
感觉一般，商业化很强，游玩不太推荐，内风景不错，有历史游览价值，有历代古钟，名人书写字迹，不过人多拍照不易。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/159430200.html,https://dimg04.c-ctrip.com/images/Z80m15000000ylv1jB0CF_C_180_180.jpg,daisy无,3分,2019/6/24
寒山寺就是个上香的地方，不建议买票进去。要是觉得想了解枫桥夜泊的历史故事，可以在周围转转。不过感觉不太好看。,https://gs.ctrip.com/html5/you/comment/detail/3765/11/159247996.html,https://dimg04.c-ctrip.com/images/t1/headphoto/903/173/918/eb4b7bea9720440dac09eab89328ab00_C_180_180.jpg,岩中玉520,5分,2019/6/10
